transaction_id,customer_id,transaction_date,amount,transaction_type,is_cash_transaction,is_cross_border,country_code
TXN00013621,CUST002502,2023-10-19 06:24:20,9852.69,deposit,0,0,US
TXN00013622,CUST002157,2023-10-19 06:36:20,392.09,payment,0,0,US
TXN00013623,CUST000067,2023-10-19 07:33:20,1430.18,transfer,0,0,US
TXN00013624,CUST000238,2023-10-19 07:48:20,4357.38,transfer,0,0,US
TXN00013625,CUST004588,2023-10-19 08:14:20,577.02,payment,0,0,US
TXN00013626,CUST000142,2023-10-19 09:28:20,607.89,deposit,0,0,US
TXN00013627,CUST000137,2023-10-19 12:15:20,219.19,withdrawal,1,0,US
TXN00013628,CUST003010,2023-10-19 12:21:20,321.64,deposit,1,0,US
TXN00013629,CUST001709,2023-10-19 12:49:20,960.8,deposit,1,1,TV
TXN00013630,CUST000723,2023-10-19 13:44:20,909.9,transfer,0,0,US
TXN00013631,CUST000302,2023-10-19 13:54:20,6485.8,transfer,0,0,US
TXN00013632,CUST003593,2023-10-19 14:07:20,610.18,withdrawal,1,0,US
TXN00013633,CUST005000,2023-10-19 14:45:20,18281.09,payment,0,1,PM
TXN00013634,CUST000086,2023-10-19 15:02:20,183.06,transfer,0,1,PT
TXN00013635,CUST001347,2023-10-19 15:19:20,490.94,transfer,0,0,US
TXN00013636,CUST000505,2023-10-19 19:21:20,1589.12,transfer,0,0,US
TXN00013637,CUST002977,2023-10-19 20:30:20,91.84,deposit,0,1,RE
TXN00013638,CUST000708,2023-10-19 20:37:20,1314.22,withdrawal,0,0,US
TXN00013639,CUST002090,2023-10-19 20:46:20,4385.16,payment,0,0,US
TXN00013640,CUST001293,2023-10-19 21:37:20,161.94,deposit,1,0,US
TXN00013641,CUST001300,2023-10-19 21:40:20,103.81,payment,0,0,US
TXN00013642,CUST003254,2023-10-19 21:49:20,12405.52,transfer,0,0,US
TXN00013643,CUST001060,2023-10-19 21:50:20,418.78,payment,0,0,US
TXN00013644,CUST003114,2023-10-19 22:07:20,1366.87,deposit,1,0,US
TXN00013645,CUST000753,2023-10-19 22:35:20,1238.45,transfer,0,0,US
TXN00013646,CUST000321,2023-10-19 23:09:20,299.77,transfer,0,0,US
TXN00013647,CUST001014,2023-10-20 00:15:20,198.56,deposit,1,0,US
TXN00013648,CUST001150,2023-10-20 00:19:20,131.08,transfer,0,0,US
TXN00013649,CUST001085,2023-10-20 01:26:20,826.11,transfer,0,0,US
TXN00013650,CUST002754,2023-10-20 01:48:20,143.79,deposit,1,1,PK
TXN00013651,CUST001387,2023-10-20 03:11:20,910.7,transfer,0,0,US
TXN00013652,CUST003656,2023-10-20 03:16:20,1462.08,deposit,1,0,US
TXN00013653,CUST001204,2023-10-20 05:10:20,10.0,payment,0,0,US
TXN00013654,CUST000425,2023-10-20 05:33:20,1411.42,payment,0,0,US
TXN00013655,CUST000232,2023-10-20 06:33:20,139.03,deposit,0,1,CU
TXN00013656,CUST003380,2023-10-20 06:43:20,10.0,deposit,1,0,US
TXN00013657,CUST000097,2023-10-20 08:01:20,191.83,transfer,0,0,US
TXN00013658,CUST000209,2023-10-20 09:34:20,1475.15,transfer,1,0,US
TXN00013659,CUST000110,2023-10-20 10:37:20,669.66,transfer,0,0,US
TXN00013660,CUST000919,2023-10-20 10:41:20,144.86,transfer,1,0,US
TXN00013661,CUST001268,2023-10-20 11:13:20,261.92,deposit,1,0,US
TXN00013662,CUST000034,2023-10-20 13:21:20,6401.9,withdrawal,1,1,PY
TXN00013663,CUST001209,2023-10-20 14:02:20,457.05,transfer,0,0,US
TXN00013664,CUST000835,2023-10-20 15:22:20,206.66,deposit,0,0,US
TXN00013665,CUST002477,2023-10-20 18:29:20,126.16,payment,0,0,US
TXN00013666,CUST002953,2023-10-20 18:41:20,10.0,transfer,0,0,US
TXN00013667,CUST001926,2023-10-20 18:46:20,252.74,transfer,1,0,US
TXN00013668,CUST001070,2023-10-20 19:13:20,308.23,withdrawal,0,0,US
TXN00013669,CUST000406,2023-10-20 21:31:20,131.74,transfer,0,0,US
TXN00013670,CUST003131,2023-10-20 22:09:20,1186.75,deposit,0,0,US
TXN00013671,CUST000697,2023-10-20 22:40:20,81.64,transfer,0,0,US
TXN00013672,CUST000735,2023-10-20 23:13:20,838.04,deposit,1,0,US
TXN00013673,CUST004129,2023-10-21 00:23:20,149.2,deposit,1,0,US
TXN00013674,CUST005000,2023-10-21 00:39:20,361.66,withdrawal,1,0,US
TXN00013675,CUST003807,2023-10-21 01:06:20,280.12,transfer,0,1,TV
TXN00013676,CUST005000,2023-10-21 01:20:20,75.38,deposit,1,0,US
TXN00013677,CUST003387,2023-10-21 02:31:20,24.4,deposit,0,0,US
TXN00013678,CUST002032,2023-10-21 03:06:20,271.05,transfer,0,0,US
TXN00013679,CUST000580,2023-10-21 03:35:20,200.78,transfer,0,0,US
TXN00013680,CUST005000,2023-10-21 04:13:20,52.92,withdrawal,1,1,MC
TXN00013681,CUST003488,2023-10-21 04:37:20,10.0,payment,1,1,CR
TXN00013682,CUST000460,2023-10-21 05:17:20,90.48,payment,1,0,US
TXN00013683,CUST001120,2023-10-21 05:37:20,176.43,transfer,0,0,US
TXN00013684,CUST000122,2023-10-21 05:58:20,361.58,payment,0,0,US
TXN00013685,CUST005000,2023-10-21 06:21:20,897.05,transfer,0,0,US
TXN00013686,CUST001418,2023-10-21 07:06:20,328.24,transfer,0,0,US
TXN00013687,CUST000469,2023-10-21 07:55:20,330.83,deposit,1,0,US
TXN00013688,CUST000577,2023-10-21 08:46:20,36.81,transfer,1,0,US
TXN00013689,CUST005000,2023-10-21 09:01:20,97.91,transfer,0,0,US
TXN00013690,CUST001594,2023-10-21 10:00:20,261.26,transfer,0,1,AR
TXN00013691,CUST000910,2023-10-21 12:25:20,644.9,deposit,1,1,TO
TXN00013692,CUST001155,2023-10-21 12:32:20,10.0,withdrawal,1,0,US
TXN00013693,CUST000173,2023-10-21 13:00:20,1146.89,payment,0,0,US
TXN00013694,CUST000130,2023-10-21 13:28:20,123.28,payment,0,1,NO
TXN00013695,CUST001498,2023-10-21 17:15:20,214.6,transfer,1,0,US
TXN00013696,CUST001196,2023-10-21 17:40:20,1686.0,withdrawal,0,0,US
TXN00013697,CUST000742,2023-10-21 18:10:20,254.43,transfer,0,0,US
TXN00013698,CUST001392,2023-10-21 18:13:20,157.51,withdrawal,1,1,SL
TXN00013699,CUST000126,2023-10-21 21:42:20,713.81,transfer,0,0,US
TXN00013700,CUST004804,2023-10-21 23:10:20,2320.13,payment,1,0,US
TXN00013701,CUST000580,2023-10-22 00:09:20,144.33,deposit,1,0,US
TXN00013702,CUST000125,2023-10-22 01:19:20,11333.15,transfer,0,0,US
TXN00013703,CUST000310,2023-10-22 01:21:20,1622.28,payment,0,0,US
TXN00013704,CUST000168,2023-10-22 01:56:20,241.39,deposit,1,0,US
TXN00013705,CUST000328,2023-10-22 04:23:20,294.27,deposit,1,0,US
TXN00013706,CUST000899,2023-10-22 04:34:20,9410.16,transfer,0,0,US
TXN00013707,CUST002233,2023-10-22 04:35:20,422.78,withdrawal,1,0,US
TXN00013708,CUST000530,2023-10-22 04:45:20,62.77,deposit,0,0,US
TXN00013709,CUST000955,2023-10-22 06:03:20,1115.06,transfer,0,0,US
TXN00013710,CUST004403,2023-10-22 07:21:20,10.0,payment,0,0,US
TXN00013711,CUST000585,2023-10-22 07:32:20,1006.45,transfer,0,1,CN
TXN00013712,CUST002639,2023-10-22 09:03:20,1508.87,payment,0,0,US
TXN00013713,CUST000287,2023-10-22 09:25:20,202.15,transfer,0,0,US
TXN00013714,CUST000328,2023-10-22 09:30:20,8893.21,deposit,1,0,US
TXN00013715,CUST001016,2023-10-22 11:21:20,374.2,payment,0,0,US
TXN00013716,CUST000445,2023-10-22 11:55:20,218.87,withdrawal,1,0,US
TXN00013717,CUST003889,2023-10-22 13:30:20,199.18,transfer,0,1,FJ
TXN00013718,CUST000087,2023-10-22 15:38:20,180.8,withdrawal,1,0,US
TXN00013719,CUST001516,2023-10-22 16:06:20,318.84,withdrawal,0,0,US
TXN00013720,CUST001545,2023-10-22 16:21:20,124.98,deposit,1,1,LV
TXN00013721,CUST000114,2023-10-22 18:26:20,169.0,transfer,0,0,US
TXN00013722,CUST002199,2023-10-22 18:48:20,170.41,withdrawal,0,0,US
TXN00013723,CUST001055,2023-10-22 19:46:20,131.55,withdrawal,1,0,US
TXN00013724,CUST002141,2023-10-22 20:46:20,1379.45,deposit,1,0,US
TXN00013725,CUST002924,2023-10-22 21:14:20,558.38,withdrawal,1,0,US
TXN00013726,CUST000650,2023-10-22 21:44:20,363.56,payment,0,0,US
TXN00013727,CUST001105,2023-10-22 23:01:20,262.68,payment,1,0,US
TXN00013728,CUST000504,2023-10-22 23:11:20,244.79,withdrawal,1,0,US
TXN00013729,CUST000376,2023-10-22 23:20:20,6826.96,transfer,0,0,US
TXN00013730,CUST000001,2023-10-23 01:22:20,891.71,payment,0,0,US
TXN00013731,CUST005000,2023-10-23 02:11:20,8470.24,withdrawal,0,0,US
TXN00013732,CUST000970,2023-10-23 02:42:20,4374.42,deposit,1,0,US
TXN00013733,CUST000022,2023-10-23 03:08:20,305.3,deposit,1,0,US
TXN00013734,CUST000015,2023-10-23 04:42:20,423.25,payment,1,0,US
TXN00013735,CUST000567,2023-10-23 05:19:20,307.67,withdrawal,1,0,US
TXN00013736,CUST000024,2023-10-23 05:48:20,23.54,transfer,0,0,US
TXN00013737,CUST000783,2023-10-23 07:04:20,10.0,payment,0,0,US
TXN00013738,CUST000109,2023-10-23 09:05:20,117.68,transfer,0,0,US
TXN00013739,CUST000067,2023-10-23 11:10:20,143.54,withdrawal,1,0,US
TXN00013740,CUST001845,2023-10-23 11:40:20,10.0,payment,0,0,US
TXN00013741,CUST003956,2023-10-23 12:05:20,664.31,deposit,1,0,US
TXN00013742,CUST000878,2023-10-23 12:39:20,281.69,transfer,0,0,US
TXN00013743,CUST003021,2023-10-23 12:43:20,249.29,withdrawal,1,0,US
TXN00013744,CUST000050,2023-10-23 13:32:20,269.04,transfer,0,0,US
TXN00013745,CUST002507,2023-10-23 13:41:20,143.84,transfer,0,0,US
TXN00013746,CUST000109,2023-10-23 17:35:20,10.0,payment,0,0,US
TXN00013747,CUST003039,2023-10-23 18:24:20,60.69,withdrawal,1,0,US
TXN00013748,CUST003567,2023-10-23 19:26:20,121.61,deposit,1,0,US
TXN00013749,CUST002570,2023-10-23 19:28:20,7441.23,withdrawal,1,0,US
TXN00013750,CUST002865,2023-10-23 21:29:20,255.83,deposit,1,1,YE
TXN00013751,CUST001374,2023-10-23 21:43:20,10726.32,deposit,1,0,US
TXN00013752,CUST000513,2023-10-24 00:05:20,229.7,deposit,1,0,US
TXN00013753,CUST001718,2023-10-24 00:11:20,10.52,withdrawal,1,0,US
TXN00013754,CUST000966,2023-10-24 00:53:20,309.03,deposit,1,0,US
TXN00013755,CUST000009,2023-10-24 01:14:20,266.58,transfer,0,0,US
TXN00013756,CUST001080,2023-10-24 01:51:20,172.21,transfer,0,0,US
TXN00013757,CUST001756,2023-10-24 05:22:20,18.28,payment,0,0,US
TXN00013758,CUST000024,2023-10-24 05:27:20,558.5,deposit,1,0,US
TXN00013759,CUST001619,2023-10-24 05:55:20,254.94,withdrawal,1,1,HM
TXN00013760,CUST001762,2023-10-24 06:16:20,202.89,transfer,0,0,US
TXN00013761,CUST000287,2023-10-24 08:18:20,280.43,withdrawal,1,0,US
TXN00013762,CUST000941,2023-10-24 09:30:20,1313.59,withdrawal,1,0,US
TXN00013763,CUST005000,2023-10-24 09:30:20,160.26,withdrawal,0,0,US
TXN00013764,CUST003593,2023-10-24 10:45:20,395.27,transfer,0,0,US
TXN00013765,CUST000882,2023-10-24 11:10:20,363.27,withdrawal,1,0,US
TXN00013766,CUST000718,2023-10-24 11:31:20,213.61,transfer,0,0,US
TXN00013767,CUST000221,2023-10-24 11:44:20,325.91,payment,0,0,US
TXN00013768,CUST000060,2023-10-24 11:48:20,165.21,transfer,0,0,US
TXN00013769,CUST000589,2023-10-24 13:50:20,453.41,transfer,0,1,SK
TXN00013770,CUST004697,2023-10-24 14:56:20,100.64,transfer,0,0,US
TXN00013771,CUST005000,2023-10-24 15:01:20,11237.98,transfer,0,0,US
TXN00013772,CUST002791,2023-10-24 15:53:20,241.38,transfer,0,0,US
TXN00013773,CUST000721,2023-10-24 16:52:20,10.0,transfer,0,0,US
TXN00013774,CUST000259,2023-10-24 18:51:20,597.66,deposit,1,1,PG
TXN00013775,CUST001509,2023-10-24 19:50:20,316.0,transfer,0,0,US
TXN00013776,CUST001734,2023-10-24 20:11:20,304.81,payment,0,0,US
TXN00013777,CUST000922,2023-10-24 20:21:20,3977.18,payment,0,0,US
TXN00013778,CUST001961,2023-10-24 20:45:20,167.56,withdrawal,1,0,US
TXN00013779,CUST002289,2023-10-24 21:59:20,146.38,payment,0,0,US
TXN00013780,CUST002547,2023-10-24 22:14:20,141.24,deposit,1,1,SI
TXN00013781,CUST001163,2023-10-24 22:36:20,76.14,withdrawal,0,0,US
TXN00013782,CUST002615,2023-10-25 00:48:20,516.06,deposit,0,0,US
TXN00013783,CUST000044,2023-10-25 01:43:20,9555.69,withdrawal,1,0,US
TXN00013784,CUST001902,2023-10-25 05:47:20,210.05,deposit,0,0,US
TXN00013785,CUST000448,2023-10-25 05:58:20,10.0,transfer,0,0,US
TXN00013786,CUST000526,2023-10-25 06:05:20,128.51,withdrawal,1,0,US
TXN00013787,CUST000160,2023-10-25 07:10:20,247.01,transfer,0,0,US
TXN00013788,CUST000357,2023-10-25 09:24:20,604.63,transfer,0,0,US
TXN00013789,CUST005000,2023-10-25 09:26:20,10.0,withdrawal,1,0,US
TXN00013790,CUST000895,2023-10-25 12:36:20,177.85,deposit,0,0,US
TXN00013791,CUST004380,2023-10-25 12:58:20,98.92,transfer,1,0,US
TXN00013792,CUST000297,2023-10-25 13:05:20,169.3,deposit,1,0,US
TXN00013793,CUST000381,2023-10-25 15:41:20,79.14,deposit,0,0,US
TXN00013794,CUST001361,2023-10-25 16:15:20,1524.82,transfer,0,1,EC
TXN00013795,CUST000717,2023-10-25 16:26:20,46.68,withdrawal,0,0,US
TXN00013796,CUST001721,2023-10-25 17:20:20,173.73,withdrawal,1,1,MY
TXN00013797,CUST000914,2023-10-25 17:24:20,87.13,payment,0,0,US
TXN00013798,CUST002782,2023-10-25 18:52:20,438.56,deposit,1,0,US
TXN00013799,CUST000942,2023-10-25 19:49:20,16.53,deposit,1,0,US
TXN00013800,CUST001416,2023-10-25 20:10:20,560.49,withdrawal,1,0,US
TXN00013801,CUST000646,2023-10-25 21:00:20,1158.7,transfer,0,0,US
TXN00013802,CUST002030,2023-10-25 21:03:20,351.77,transfer,0,0,US
TXN00013803,CUST001773,2023-10-25 21:40:20,257.9,deposit,1,0,US
TXN00013804,CUST000844,2023-10-25 21:49:20,31.11,withdrawal,1,1,AZ
TXN00013805,CUST000539,2023-10-25 22:27:20,9819.91,transfer,0,0,US
TXN00013806,CUST001587,2023-10-25 22:38:20,8141.34,payment,0,0,US
TXN00013807,CUST004779,2023-10-25 23:42:20,8985.0,deposit,1,0,US
TXN00013808,CUST000238,2023-10-26 01:42:20,336.04,transfer,1,0,US
TXN00013809,CUST002676,2023-10-26 02:31:20,158.12,withdrawal,0,1,LS
TXN00013810,CUST001306,2023-10-26 02:58:20,1881.3,payment,0,0,US
TXN00013811,CUST001243,2023-10-26 03:03:20,415.58,transfer,0,0,US
TXN00013812,CUST005000,2023-10-26 04:39:20,161.12,withdrawal,1,0,US
TXN00013813,CUST001552,2023-10-26 05:43:20,155.59,transfer,0,0,US
TXN00013814,CUST002959,2023-10-26 06:01:20,358.34,withdrawal,1,0,US
TXN00013815,CUST001205,2023-10-26 06:35:20,276.92,transfer,0,1,NG
TXN00013816,CUST000480,2023-10-26 07:25:20,303.58,transfer,0,0,US
TXN00013817,CUST001977,2023-10-26 07:46:20,1384.21,transfer,0,1,SI
TXN00013818,CUST004278,2023-10-26 09:24:20,107.02,withdrawal,1,1,GB
TXN00013819,CUST003068,2023-10-26 09:25:20,272.0,deposit,1,0,US
TXN00013820,CUST000369,2023-10-26 09:35:20,117.51,deposit,0,0,US
TXN00013821,CUST000636,2023-10-26 11:24:20,268.81,transfer,1,0,US
TXN00013822,CUST001213,2023-10-26 11:45:20,311.18,transfer,0,0,US
TXN00013823,CUST001413,2023-10-26 12:00:20,138.64,deposit,1,0,US
TXN00013824,CUST000360,2023-10-26 12:33:20,135.46,transfer,1,0,US
TXN00013825,CUST000436,2023-10-26 15:40:20,72.03,withdrawal,1,0,US
TXN00013826,CUST002371,2023-10-26 15:49:20,10.0,deposit,1,0,US
TXN00013827,CUST002185,2023-10-26 16:26:20,537.77,withdrawal,1,0,US
TXN00013828,CUST003047,2023-10-26 16:27:20,811.09,transfer,0,0,US
TXN00013829,CUST004504,2023-10-26 16:59:20,241.91,transfer,0,0,US
TXN00013830,CUST000615,2023-10-26 18:09:20,239.06,transfer,0,0,US
TXN00013831,CUST003273,2023-10-26 19:34:20,1242.86,transfer,0,0,US
TXN00013832,CUST001828,2023-10-26 20:32:20,397.98,deposit,0,0,US
TXN00013833,CUST005000,2023-10-26 20:53:20,191.55,transfer,0,1,PR
TXN00013834,CUST000530,2023-10-26 21:10:20,225.48,deposit,1,0,US
TXN00013835,CUST000524,2023-10-26 21:35:20,783.4,withdrawal,1,0,US
TXN00013836,CUST002031,2023-10-27 01:54:20,395.87,transfer,0,0,US
TXN00013837,CUST004395,2023-10-27 02:26:20,10.0,deposit,1,0,US
TXN00013838,CUST002901,2023-10-27 02:47:20,10.0,transfer,0,0,US
TXN00013839,CUST002165,2023-10-27 03:47:20,226.78,transfer,0,0,US
TXN00013840,CUST000817,2023-10-27 03:59:20,8792.74,payment,0,0,US
TXN00013841,CUST002109,2023-10-27 04:09:20,299.53,deposit,1,0,US
TXN00013842,CUST002692,2023-10-27 04:24:20,348.47,payment,0,0,US
TXN00013843,CUST002333,2023-10-27 05:20:20,94.46,withdrawal,0,0,US
TXN00013844,CUST001883,2023-10-27 08:32:20,3509.51,withdrawal,1,0,US
TXN00013845,CUST000081,2023-10-27 09:49:20,244.8,payment,0,0,US
TXN00013846,CUST001797,2023-10-27 10:37:20,1401.13,transfer,0,1,CO
TXN00013847,CUST001085,2023-10-27 10:45:20,91.96,payment,0,0,US
TXN00013848,CUST005000,2023-10-27 11:24:20,7539.23,transfer,0,1,SH
TXN00013849,CUST001558,2023-10-27 11:31:20,9353.63,withdrawal,1,0,US
TXN00013850,CUST001562,2023-10-27 12:16:20,342.42,deposit,0,0,US
TXN00013851,CUST005000,2023-10-27 12:44:20,271.71,transfer,1,0,US
TXN00013852,CUST000164,2023-10-27 13:33:20,111.28,withdrawal,1,0,US
TXN00013853,CUST000540,2023-10-27 13:47:20,302.03,transfer,0,1,MH
TXN00013854,CUST001779,2023-10-27 14:38:20,1252.87,transfer,0,0,US
TXN00013855,CUST000632,2023-10-27 15:07:20,429.09,transfer,0,0,US
TXN00013856,CUST000709,2023-10-27 15:16:20,62.61,transfer,0,1,MV
TXN00013857,CUST003720,2023-10-27 15:46:20,7434.71,transfer,0,0,US
TXN00013858,CUST001444,2023-10-27 15:58:20,341.65,transfer,0,0,US
TXN00013859,CUST000181,2023-10-27 16:56:20,353.17,transfer,0,0,US
TXN00013860,CUST000621,2023-10-27 16:58:20,112.07,payment,0,0,US
TXN00013861,CUST000132,2023-10-27 20:03:20,10.0,withdrawal,1,0,US
TXN00013862,CUST001354,2023-10-27 20:13:20,232.34,payment,0,0,US
TXN00013863,CUST000318,2023-10-27 20:29:20,143.88,transfer,0,0,US
TXN00013864,CUST003243,2023-10-27 20:48:20,233.87,transfer,0,1,SM
TXN00013865,CUST001436,2023-10-27 21:17:20,124.86,deposit,1,0,US
TXN00013866,CUST000103,2023-10-27 21:23:20,83.87,payment,0,0,US
TXN00013867,CUST000597,2023-10-27 21:40:20,79.36,transfer,0,0,US
TXN00013868,CUST001597,2023-10-28 00:20:20,1269.75,deposit,1,0,US
TXN00013869,CUST000682,2023-10-28 00:41:20,172.2,deposit,1,1,MY
TXN00013870,CUST001200,2023-10-28 00:48:20,1041.48,transfer,0,0,US
TXN00013871,CUST004002,2023-10-28 00:52:20,223.34,withdrawal,1,0,US
TXN00013872,CUST000719,2023-10-28 00:53:20,10.0,withdrawal,0,0,US
TXN00013873,CUST000683,2023-10-28 01:20:20,249.68,deposit,1,0,US
TXN00013874,CUST002856,2023-10-28 02:06:20,83.54,deposit,1,0,US
TXN00013875,CUST000640,2023-10-28 07:43:20,96.39,payment,0,0,US
TXN00013876,CUST000136,2023-10-28 09:28:20,189.93,transfer,0,0,US
TXN00013877,CUST000333,2023-10-28 10:22:20,395.37,transfer,0,0,US
TXN00013878,CUST004954,2023-10-28 10:33:20,282.02,transfer,0,1,LB
TXN00013879,CUST004513,2023-10-28 11:35:20,371.86,transfer,0,0,US
TXN00013880,CUST000425,2023-10-28 11:40:20,243.66,transfer,0,0,US
TXN00013881,CUST001344,2023-10-28 12:03:20,395.52,deposit,1,1,CX
TXN00013882,CUST000247,2023-10-28 12:33:20,95.37,transfer,0,0,US
TXN00013883,CUST001872,2023-10-28 14:57:20,387.46,transfer,0,0,US
TXN00013884,CUST000342,2023-10-28 15:04:20,2018.82,transfer,1,1,NP
TXN00013885,CUST000086,2023-10-28 15:32:20,47.21,transfer,0,1,NR
TXN00013886,CUST002904,2023-10-28 15:43:20,93.25,deposit,1,0,US
TXN00013887,CUST000657,2023-10-28 15:56:20,279.65,deposit,1,0,US
TXN00013888,CUST000192,2023-10-28 18:33:20,320.58,transfer,0,1,NF
TXN00013889,CUST002992,2023-10-28 18:38:20,1126.14,transfer,0,0,US
TXN00013890,CUST002396,2023-10-28 21:21:20,400.69,transfer,0,1,KM
TXN00013891,CUST001919,2023-10-28 21:31:20,1027.21,payment,0,0,US
TXN00013892,CUST004037,2023-10-28 22:42:20,848.35,transfer,0,0,US
TXN00013893,CUST001120,2023-10-28 23:57:20,9050.58,withdrawal,1,0,US
TXN00013894,CUST000229,2023-10-29 01:29:20,259.77,transfer,0,1,SX
TXN00013895,CUST000106,2023-10-29 01:30:20,5002.8,transfer,0,1,RU
TXN00013896,CUST000639,2023-10-29 01:41:20,58.7,deposit,1,0,US
TXN00013897,CUST000152,2023-10-29 03:11:20,7601.68,deposit,0,0,US
TXN00013898,CUST001279,2023-10-29 03:45:20,320.06,payment,0,0,US
TXN00013899,CUST000025,2023-10-29 04:45:20,132.45,payment,0,0,US
TXN00013900,CUST000978,2023-10-29 04:49:20,10.0,transfer,0,0,US
TXN00013901,CUST000328,2023-10-29 05:07:20,337.05,deposit,1,1,BF
TXN00013902,CUST000766,2023-10-29 05:10:20,168.33,transfer,0,1,VE
TXN00013903,CUST001874,2023-10-29 05:35:20,65.03,transfer,1,1,AO
TXN00013904,CUST000721,2023-10-29 05:36:20,159.31,withdrawal,1,0,US
TXN00013905,CUST000696,2023-10-29 05:51:20,144.89,transfer,0,1,RO
TXN00013906,CUST005000,2023-10-29 06:01:20,266.9,deposit,1,0,US
TXN00013907,CUST002115,2023-10-29 06:28:20,6490.35,transfer,0,0,US
TXN00013908,CUST001203,2023-10-29 06:31:20,74.01,withdrawal,1,0,US
TXN00013909,CUST001444,2023-10-29 07:22:20,94.77,deposit,1,0,US
TXN00013910,CUST001614,2023-10-29 07:26:20,9642.44,payment,0,0,US
TXN00013911,CUST000042,2023-10-29 07:41:20,1252.97,transfer,0,0,US
TXN00013912,CUST000140,2023-10-29 08:38:20,1590.68,payment,0,0,US
TXN00013913,CUST001746,2023-10-29 08:47:20,73.73,deposit,1,0,US
TXN00013914,CUST000756,2023-10-29 09:00:20,10.0,deposit,1,0,US
TXN00013915,CUST000096,2023-10-29 09:49:20,143.47,payment,0,0,US
TXN00013916,CUST000589,2023-10-29 11:55:20,383.26,withdrawal,1,0,US
TXN00013917,CUST000233,2023-10-29 12:04:20,66.12,payment,0,0,US
TXN00013918,CUST004135,2023-10-29 14:13:20,369.51,transfer,0,0,US
TXN00013919,CUST000379,2023-10-29 14:33:20,212.59,deposit,0,0,US
TXN00013920,CUST000259,2023-10-29 15:16:20,387.52,deposit,0,0,US
TXN00013921,CUST001640,2023-10-29 15:33:20,10.0,transfer,0,1,PL
TXN00013922,CUST001230,2023-10-29 16:11:20,313.57,payment,0,0,US
TXN00013923,CUST001430,2023-10-29 19:12:20,10.0,transfer,1,0,US
TXN00013924,CUST000955,2023-10-29 19:12:20,114.33,transfer,0,0,US
TXN00013925,CUST001050,2023-10-29 23:50:20,246.3,transfer,0,0,US
TXN00013926,CUST002515,2023-10-30 00:17:20,123.1,deposit,1,1,MV
TXN00013927,CUST000414,2023-10-30 00:22:20,264.12,payment,1,0,US
TXN00013928,CUST000842,2023-10-30 01:41:20,704.97,transfer,0,1,BG
TXN00013929,CUST005000,2023-10-30 03:46:20,360.95,withdrawal,1,0,US
TXN00013930,CUST000352,2023-10-30 05:09:20,1053.79,transfer,0,1,PL
TXN00013931,CUST000580,2023-10-30 06:11:20,271.68,transfer,0,0,US
TXN00013932,CUST000355,2023-10-30 07:48:20,104.08,transfer,0,0,US
TXN00013933,CUST000035,2023-10-30 08:25:20,1676.19,payment,0,0,US
TXN00013934,CUST000525,2023-10-30 08:44:20,841.1,payment,0,0,US
TXN00013935,CUST000080,2023-10-30 10:07:20,218.83,transfer,1,0,US
TXN00013936,CUST000281,2023-10-30 10:30:20,5625.59,withdrawal,0,0,US
TXN00013937,CUST000751,2023-10-30 10:36:20,10579.72,deposit,0,0,US
TXN00013938,CUST000035,2023-10-30 10:48:20,165.12,transfer,0,0,US
TXN00013939,CUST002331,2023-10-30 11:28:20,1120.54,withdrawal,1,0,US
TXN00013940,CUST002647,2023-10-30 11:31:20,535.42,deposit,0,0,US
TXN00013941,CUST000884,2023-10-30 11:46:20,269.48,deposit,0,0,US
TXN00013942,CUST005000,2023-10-30 11:58:20,280.04,transfer,0,1,NZ
TXN00013943,CUST001894,2023-10-30 14:46:20,126.16,payment,0,0,US
TXN00013944,CUST002270,2023-10-30 14:56:20,7760.12,withdrawal,1,0,US
TXN00013945,CUST000356,2023-10-30 15:36:20,133.83,deposit,1,0,US
TXN00013946,CUST003028,2023-10-30 15:39:20,140.59,transfer,0,1,NG
TXN00013947,CUST004836,2023-10-30 15:49:20,368.93,transfer,0,1,AD
TXN00013948,CUST000450,2023-10-30 19:46:20,265.98,deposit,1,1,SY
TXN00013949,CUST001934,2023-10-30 20:08:20,10.0,payment,0,1,CO
TXN00013950,CUST002291,2023-10-30 21:21:20,10.0,payment,0,0,US
TXN00013951,CUST000607,2023-10-31 00:09:20,358.09,withdrawal,1,0,US
TXN00013952,CUST001074,2023-10-31 00:12:20,291.23,payment,0,0,US
TXN00013953,CUST000172,2023-10-31 00:55:20,227.53,withdrawal,1,1,AF
TXN00013954,CUST000317,2023-10-31 01:59:20,407.31,deposit,1,1,RE
TXN00013955,CUST000106,2023-10-31 04:55:20,510.64,transfer,0,0,US
TXN00013956,CUST001369,2023-10-31 05:15:20,10266.32,deposit,1,0,US
TXN00013957,CUST001636,2023-10-31 07:18:20,414.43,deposit,1,0,US
TXN00013958,CUST004131,2023-10-31 07:50:20,98.22,transfer,0,0,US
TXN00013959,CUST001303,2023-10-31 09:57:20,314.26,deposit,1,0,US
TXN00013960,CUST000504,2023-10-31 10:00:20,81.85,withdrawal,1,0,US
TXN00013961,CUST000103,2023-10-31 10:02:20,694.14,withdrawal,0,0,US
TXN00013962,CUST003605,2023-10-31 11:43:20,991.38,payment,0,1,AW
TXN00013963,CUST001087,2023-10-31 11:46:20,435.47,transfer,0,0,US
